"SPECIES_CD","LIFE_STAGE","PRES","PRES2","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","StDev_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal"
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",283146.24835364,113799.521886348,1,6526.595703125,-8.16434669494629,0.0841642394661903,0.805183529853821,1.03545761108398,0.793765246868134,605,-8,1.00027334690094,30.4636459350586,6.09951114654541,35.5139465332031,23.3995189666748,6.91789245605469,36.0961990356445
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",283146.24835364,113799.521886348,1,6526.595703125,-8.16434669494629,0.0841642394661903,0.805183529853821,1.03545761108398,0.793765246868134,605,-8,1.00027334690094,30.4636459350586,6.09951114654541,35.5139465332031,23.3995189666748,6.91789245605469,36.0961990356445
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",281645.466661075,114122.686505113,3,5176.021484375,-4.15537691116333,0.19085656106472,2.46263718605042,1.17665100097656,0.428719878196716,1220,137,1.00031232833862,30.4753303527832,6.08876943588257,35.5343170166016,23.2369842529297,6.92694568634033,36.2036018371582
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",281645.466661075,114122.686505113,3,5176.021484375,-4.15537691116333,0.19085656106472,2.46263718605042,1.17665100097656,0.428719878196716,1220,137,1.00031232833862,30.4753303527832,6.08876943588257,35.5343170166016,23.2369842529297,6.92694568634033,36.2036018371582
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",283416.760156931,114654.227539579,1,6074.04736328125,-8.63507175445557,0.223623722791672,3.18257427215576,0.850360870361328,0.489436268806458,-9,-8,1.00012266635895,30.4696197509766,6.09423065185547,35.5124931335449,23.3836784362793,6.92383098602295,36.0899467468262
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",283564.291057665,114885.572460374,3,6049.5498046875,-8.58066177368164,0.224387735128403,3.03710985183716,-0.708938598632812,-0.171937793493271,-9,-8,1.00014066696167,30.4708309173584,6.09304332733154,35.5117225646973,23.3873348236084,6.9251446723938,36.0823364257812
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",283564.291057665,114885.572460374,3,6049.5498046875,-8.58066177368164,0.224387735128403,3.03710985183716,-0.708938598632812,-0.171937793493271,-9,-8,1.00014066696167,30.4708309173584,6.09304332733154,35.5117225646973,23.3873348236084,6.9251446723938,36.0823364257812
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",283013.962575259,115173.527111475,8,5428.5087890625,-4.33904027938843,0.0107794757932425,0.125344231724739,-0.00218009948730469,-0.00800824817270041,605,282,1.00000202655792,30.4748020172119,6.08876323699951,35.514835357666,23.3230075836182,6.92827272415161,36.1403961181641
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",282903.855460666,115565.02173192,1,5105.31103515625,-4.70021915435791,0.0258031152188778,0.346222877502441,0.0578117370605469,-0.0289491433650255,605,282,1.00000321865082,30.4773845672607,6.0849142074585,35.5149879455566,23.2961578369141,6.93074369430542,36.1560020446777
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",282888.759046346,115564.928720677,1,5092.88427734375,-4.7481427192688,0.0642300471663475,0.840655386447906,0.15101432800293,-0.0447075255215168,605,282,1.00002408027649,30.4774284362793,6.08481740951538,35.5151100158691,23.294713973999,6.93077945709229,36.1568450927734
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285526.696109868,113350.247574541,5,8539.779296875,-14.1091041564941,0.0625228732824326,0.863537907600403,0.198581695556641,0.00863121449947357,-9,-81,1.00001132488251,30.4479923248291,6.09852981567383,35.5109748840332,23.6226825714111,6.91297197341919,35.8588333129883
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285619.059861961,114180.606585307,4,7959.951171875,-12.480152130127,0.00253246002830565,0.0317993499338627,0.0166549682617188,0.00891141779720783,-9,-8,1.00000011920929,30.4574890136719,6.09402179718018,35.5109748840332,23.5937480926514,6.91980028152466,35.8421974182129
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285619.059861961,114180.606585307,4,7959.951171875,-12.480152130127,0.00253246002830565,0.0317993499338627,0.0166549682617188,0.00891141779720783,-9,-8,1.00000011920929,30.4574890136719,6.09402179718018,35.5109748840332,23.5937480926514,6.91980028152466,35.8421974182129
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285709.415437531,114217.740287343,8,8023.5908203125,-11.7842788696289,0.0886341407895088,1.19257164001465,-0.284275054931641,0.147032409906387,-9,-8,1.00007104873657,30.4576473236084,6.09337282180786,35.5109748840332,23.5993022918701,6.92025375366211,35.8324127197266
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285709.415437531,114217.740287343,8,8023.5908203125,-11.7842788696289,0.0886341407895088,1.19257164001465,-0.284275054931641,0.147032409906387,-9,-8,1.00007104873657,30.4576473236084,6.09337282180786,35.5109748840332,23.5993022918701,6.92025375366211,35.8324127197266
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286482.480938594,114058.723622866,6,8845.4287109375,-13.5735483169556,0.100687205791473,1.35528969764709,-0.189689636230469,0.0963852629065514,-9,-8,1.00006473064423,30.4541873931885,6.08902788162231,35.5109748840332,23.6635971069336,6.92143154144287,35.7489356994629
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286482.480938594,114058.723622866,6,8845.4287109375,-13.5735483169556,0.100687205791473,1.35528969764709,-0.189689636230469,0.0963852629065514,-9,-8,1.00006473064423,30.4541873931885,6.08902788162231,35.5109748840332,23.6635971069336,6.92143154144287,35.7489356994629
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286721.918397557,114235.303122565,8,9007.94140625,-21.1456260681152,0.773511469364166,10.2821846008301,1.99269866943359,0.607473969459534,605,-591,1.0015652179718,30.4558982849121,6.08662557601929,35.5109748840332,23.6738376617432,6.92336320877075,35.7240600585938
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286721.918397557,114235.303122565,8,9007.94140625,-21.1456260681152,0.773511469364166,10.2821846008301,1.99269866943359,0.607473969459534,605,-591,1.0015652179718,30.4558982849121,6.08662557601929,35.5109748840332,23.6738376617432,6.92336320877075,35.7240600585938
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286532.54029278,114727.074857899,5,8619.9765625,-8.47224426269531,0.102824106812477,1.37515652179718,-0.165435791015625,0.0348335318267345,-9,282,1.00007116794586,30.4617919921875,6.0861029624939,35.5109748840332,23.6422061920166,6.92568922042847,35.7460327148438
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286521.361995295,114743.620652918,5,8596.6923828125,-8.12107467651367,0.134733244776726,1.75419342517853,-0.452764511108398,-0.103591963648796,-9,282,1.00009977817535,30.4620361328125,6.0861291885376,35.5109748840332,23.6403579711914,6.92576456069946,35.7479095458984
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286878.831101474,114876.649061699,8,8902.8447265625,-17.5001449584961,0.263597965240479,3.60512495040894,0.834121704101562,-0.128384485840797,1835,-300,1.00032770633698,30.4630908966064,6.08317518234253,35.5109748840332,23.6622982025146,6.92747831344604,35.7110939025879
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286898.047349929,114862.371135515,8,8929.0576171875,-20.9228210449219,1.75361621379852,23.1206035614014,3.01847076416016,-1.47164690494537,605,-518,1.00601744651794,30.4629039764404,6.08308172225952,35.5109748840332,23.6642818450928,6.92745780944824,35.708797454834
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286111.713655223,113167.858445503,8,8998.1845703125,-12.5531921386719,0.0100187817588449,0.137637972831726,0.0161209106445312,0.00573420012369752,-9,-8,1.00000011920929,30.4440517425537,6.09562158584595,35.5109748840332,23.673469543457,6.9136323928833,35.8018646240234
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286128.918185296,113153.566532799,8,9020.611328125,-12.7644882202148,0.0948506295681,1.3045312166214,0.466499328613281,0.126582533121109,-9,-8,1.00004255771637,30.4438800811768,6.09552049636841,35.5109748840332,23.6753063201904,6.91364526748657,35.8000946044922
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286524.078447331,113694.510658626,8,9036.6162109375,-16.8373737335205,0.216016158461571,2.97136902809143,0.400558471679688,-0.0124872382730246,1220,-227,1.00006783008575,30.4497222900391,6.09021663665771,35.5109748840332,23.6807670593262,6.9191746711731,35.7485694885254
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286524.078447331,113694.510658626,8,9036.6162109375,-16.8373737335205,0.216016158461571,2.97136902809143,0.400558471679688,-0.0124872382730246,1220,-227,1.00006783008575,30.4497222900391,6.09021663665771,35.5109748840332,23.6807670593262,6.9191746711731,35.7485694885254
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285444.906797479,114024.40253022,4,7891.81396484375,-12.913459777832,0.185922920703888,2.55126452445984,0.799057006835938,0.251509159803391,-9,-81,1.00011885166168,30.4562301635742,6.09564065933228,35.5109748840332,23.5866184234619,6.91826295852661,35.861156463623
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285247.903385545,113342.940683625,3,8356.7890625,-7.5615382194519,0.160827279090881,2.19294190406799,0.320762634277344,-0.0181184131652117,605,282,1.000115275383,30.4488143920898,6.09997701644897,35.5109748840332,23.6022052764893,6.91218042373657,35.8881759643555
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285262.953269599,113350.790828888,1,8355.9306640625,-8.58159637451172,0.29703614115715,4.12467765808105,-0.928462982177734,-0.647004246711731,605,209,1.00017905235291,30.448881149292,6.09985542297363,35.5109748840332,23.6028938293457,6.91230154037476,35.8864135742188
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",268434.15936053,88685.3438406251,1,4694.40673828125,-6.21399688720703,0.0286597926169634,0.39247864484787,-0.0612888336181641,0.0178603287786245,-9,-8,1.00000286102295,30.3120231628418,6.14749145507812,35.5475540161133,23.3693103790283,6.90649795532227,36.312370300293
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",268416.047122035,88677.4984016095,1,4678.548828125,-6.34596157073975,0.0232716146856546,0.321309804916382,0.0853939056396484,0.0144616849720478,-9,-8,1.00000178813934,30.3124008178711,6.14735651016235,35.5470085144043,23.3682975769043,6.90656900405884,36.3110580444336
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",257666.184381569,74870.7860219426,1,5485.2900390625,-3.82359671592712,0.0110582578927279,0.150317117571831,-0.0379657745361328,0.0028743667062372,-9,64,1.00000047683716,30.4358367919922,6.12054586410522,35.5190391540527,23.7544841766357,6.88666915893555,36.1912231445312
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",257677.38593415,74847.571120317,1,5516.50341796875,-3.75732493400574,0.0101112117990851,0.139504820108414,-0.0462808609008789,-0.00551388179883361,-9,64,1.00000047683716,30.4346046447754,6.12065505981445,35.518928527832,23.7563133239746,6.88690900802612,36.1899566650391
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",263744.305296285,78911.082767778,4,8065.2099609375,-3.1397693157196,0.0563927516341209,0.77485203742981,-0.287418365478516,-0.190755471587181,605,209,1.00002133846283,30.121452331543,6.17982196807861,35.5617218017578,23.7073879241943,6.88497591018677,36.3960227966309
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",264459.946013427,80373.3359026485,4,6980.28564453125,-3.59539461135864,0.00895126257091761,0.11285375058651,0.0894575119018555,0.0283379014581442,-9,137,1.0000011920929,30.1197967529297,6.18377780914307,35.5139236450195,23.5878791809082,6.90169906616211,36.4353179931641
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",264446.9491676,80347.7964769597,4,7001.1435546875,-3.58709931373596,0.00412213848903775,0.0558739230036736,0.00868797302246094,0.00873474590480328,-9,137,1.00000011920929,30.1196556091309,6.18371677398682,35.5142631530762,23.5897769927979,6.90148687362671,36.434642791748
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",267040.593914438,81700.6642198903,5,7802.99169921875,-4.09127330780029,0.00940677803009748,0.115651451051235,-0.0154857635498047,0.023579066619277,-9,137,1.00000107288361,29.9809474945068,6.20758628845215,35.710090637207,23.4800262451172,6.90914726257324,36.4046363830566
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",266996.32669103,81674.9685243761,5,7809.35205078125,-4.10733318328857,0.00352371111512184,0.0452185273170471,0.0172977447509766,0.00394555740058422,-9,137,1.00000011920929,29.9835186004639,6.20713138580322,35.7036819458008,23.4818363189697,6.909423828125,36.4052886962891
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",273189.417912134,90467.0277458268,5,8580.55859375,-9.3077392578125,0.0319009982049465,0.449379801750183,-0.0212783813476562,0.00410715164616704,-9,-8,1.00000035762787,30.227710723877,6.17157459259033,35.5921173095703,23.729850769043,6.88034868240356,36.4502296447754
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",273181.41728709,90454.7991436117,5,8574.701171875,-9.27288627624512,0.0105406371876597,0.109690845012665,-0.0110893249511719,-0.0602105185389519,-9,-8,1.00000500679016,30.2275085449219,6.1716160774231,35.5923118591309,23.7292385101318,6.88034534454346,36.4504280090332
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",280224.123221374,102446.608045954,1,9590.3818359375,-11.7681379318237,0.187243536114693,2.58282375335693,-1.50173950195312,-0.595521450042725,-9,-81,1.00029814243317,30.3363094329834,6.16493892669678,35.5971755981445,23.7385520935059,6.89755010604858,36.4651679992676
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",280238.128273932,102463.308257082,1,9599.1689453125,-11.9652881622314,0.0736990496516228,0.926964521408081,-0.557502746582031,0.00309834023937583,-9,-81,1.00009775161743,30.3358135223389,6.16495847702026,35.5981140136719,23.7393188476562,6.89734935760498,36.4640808105469
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",279824.624890413,106122.176854082,4,6917.41748046875,-11.1675796508789,0.0226422883570194,0.311063140630722,0.0034027099609375,0.00466064270585775,-9,-8,1.00000023841858,30.3922710418701,6.14814710617065,35.5317230224609,23.5286388397217,6.90915441513062,36.343090057373
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",279806.385335152,106140.901896376,4,6889.13330078125,-11.2818632125854,0.0151594430208206,0.213845402002335,0.0219573974609375,-0.000519236724358052,-9,-8,1.00000035762787,30.3930969238281,6.14788103103638,35.5309791564941,23.5257415771484,6.90942335128784,36.3417816162109
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",278564.380820137,106690.848924246,8,5421.31591796875,-4.59986972808838,0.171092107892036,2.37571835517883,-0.420211791992188,-0.110344097018242,605,137,1.00007092952728,30.4331073760986,6.13380908966064,35.5144538879395,23.3819847106934,6.92336273193359,36.2629699707031
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",278542.302341845,106677.426756104,8,5407.529296875,-4.81501579284668,0.139964744448662,1.9258975982666,-0.270256042480469,0.0977594628930092,-9,137,1.00006759166718,30.4334621429443,6.13376617431641,35.5146026611328,23.3810291290283,6.92349052429199,36.2623863220215
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",279178.92823786,107857.642426318,3,5553.75732421875,-8.40396022796631,0.0730573013424873,1.00683927536011,-0.204498291015625,-0.0712413787841797,-9,-8,1.0000079870224,30.4329433441162,6.12660217285156,35.511173248291,23.3690528869629,6.92166900634766,36.2499008178711
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",271213.114272853,87775.7303674246,4,7719.79345703125,-9.35172176361084,0.020597405731678,0.267643630504608,-0.111881256103516,-0.0318884328007698,-9,-8,1.00000309944153,30.1460800170898,6.18449306488037,35.5774154663086,23.6139163970947,6.88747501373291,36.4426002502441
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",271181.874745161,87771.1358533101,4,7686.86474609375,-9.5586462020874,0.0554508380591869,0.724718987941742,0.379978179931641,0.120629340410233,-9,-8,1.00003099441528,30.1467456817627,6.18443870544434,35.578052520752,23.611234664917,6.88757276535034,36.4425811767578
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",271789.302451101,91150.8109917414,8,6896.82275390625,-6.5902247428894,0.423708736896515,5.85966682434082,0.410991668701172,0.0894499123096466,-9,-8,1.00020158290863,30.3064346313477,6.15629482269287,35.6864738464355,23.5426998138428,6.89109039306641,36.4491195678711
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",267254.22256334,80731.3278718974,4,8577.205078125,-4.57260894775391,0.123312011361122,1.72700989246368,0.211090087890625,-0.0546975918114185,605,355,1.00002956390381,29.9465065002441,6.20569658279419,35.6922645568848,23.5306720733643,6.91335105895996,36.3277969360352
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",267217.784383163,80754.4110584164,4,8532.7080078125,-4.37829065322876,0.100592501461506,1.35681474208832,0.428831100463867,0.0995954349637032,605,355,1.00004303455353,29.9490184783936,6.20561647415161,35.6901092529297,23.5296306610107,6.91327333450317,36.3317794799805
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",266986.762004526,80951.5619499805,4,8228.65234375,-5.80020904541016,0.01056959759444,0.141048386693001,-0.00785636901855469,-0.00280270492658019,-9,64,1.00000047683716,29.9672698974609,6.20494556427002,35.675365447998,23.5212898254395,6.91266489028931,36.3594017028809
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",266943.310986526,80964.6416938117,4,8188.29638671875,-5.70304918289185,0.0220391117036343,0.306140393018723,0.0400066375732422,-0.00470493547618389,-9,64,1.00000071525574,29.97021484375,6.20471334457397,35.6716156005859,23.5209884643555,6.91264915466309,36.3626708984375
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",279660.949278211,104672.192394282,4,7485.9814453125,-6.42202806472778,0.129083096981049,1.81807446479797,-0.225440979003906,-0.158192381262779,-9,137,1.00001883506775,30.3746662139893,6.15806436538696,35.562084197998,23.5931415557861,6.90492916107178,36.4211463928223
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",279660.949278211,104672.192394282,4,7485.9814453125,-6.42202806472778,0.129083096981049,1.81807446479797,-0.225440979003906,-0.158192381262779,-9,137,1.00001883506775,30.3746662139893,6.15806436538696,35.562084197998,23.5931415557861,6.90492916107178,36.4211463928223
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",265351.009548149,77191.709404589,8,10450.0224609375,-14.7654657363892,0.116388909518719,1.52501773834229,-0.687820434570312,-0.209358155727386,605,-227,1.00009953975677,30.0154724121094,6.18201971054077,35.5390281677246,23.7855453491211,6.91160488128662,36.182445526123
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",265385.191473592,77219.5663728623,8,10434.5205078125,-15.3438453674316,0.163826361298561,2.26455807685852,0.0771446228027344,-0.19699627161026,-9,-300,1.00007283687592,30.0142803192139,6.18213224411011,35.5378837585449,23.7831497192383,6.91190147399902,36.1823959350586
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",266086.359358748,78319.6029420813,6,9703.3828125,-6.88699388504028,0.308692514896393,4.30097198486328,0.281749725341797,0.247669234871864,605,137,1.00005292892456,29.9907264709473,6.18781280517578,35.5188522338867,23.7043647766113,6.91595888137817,36.2287750244141
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",266064.168435766,78317.2801225856,6,9700.0986328125,-8.10119342803955,0.251548260450363,3.30974793434143,-1.18676567077637,-0.27610057592392,-9,64,1.00037252902985,29.9915714263916,6.18776655197144,35.518970489502,23.7050342559814,6.91579294204712,36.2298965454102
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",274221.758578447,88650.333214116,8,10362.3564453125,-13.0999622344971,0.157235950231552,2.14724087715149,0.193500518798828,-0.0259253419935703,-9,-8,1.00009167194366,30.1279754638672,6.17803049087524,35.5206527709961,23.8692207336426,6.8782844543457,36.3490295410156
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",274191.433628642,88663.4610889484,8,10326.1435546875,-11.6217079162598,0.217660069465637,3.01620888710022,-0.078125,-0.100177094340324,605,-8,1.00010442733765,30.1288452148438,6.17818546295166,35.5212249755859,23.8669891357422,6.87815141677856,36.3518867492676
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",282720.889082659,103381.134328771,5,10947.36328125,-25.5758209228516,0.13908426463604,1.91613948345184,0.631256103515625,0.312536627054214,-9,-664,1.00006294250488,30.2875709533691,6.15506458282471,35.64013671875,23.882776260376,6.88687324523926,36.2286376953125
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",282703.879541989,103362.197383508,5,10940.6474609375,-25.6534481048584,0.156977698206902,2.18401908874512,0.342727661132812,0.190106004476547,-9,-664,1.00003671646118,30.2872982025146,6.1552414894104,35.6410598754883,23.8828163146973,6.88675498962402,36.2299461364746
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",282715.533894731,103433.168993035,5,10921.65234375,-24.2639350891113,0.144643291831017,1.99466073513031,-0.652938842773438,-0.329183787107468,-9,-591,1.00006628036499,30.2880516052246,6.15518426895142,35.6399040222168,23.880765914917,6.88677501678467,36.2300071716309
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",282743.698543552,103439.988223417,5,10947.509765625,-24.8294849395752,0.151878520846367,2.09689617156982,-0.0212936401367188,0.0237285308539867,-9,-591,1.00006914138794,30.2883205413818,6.15479135513306,35.6382789611816,23.8817386627197,6.88705110549927,36.2269020080566
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",268191.257690984,82615.8320132224,6,7948.02734375,-6.52853536605835,0.0547804348170757,0.731176137924194,-0.265695571899414,-0.115060232579708,-9,64,1.00001132488251,29.9295330047607,6.2184362411499,35.8746681213379,23.4364700317383,6.89788198471069,36.3983268737793
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",268202.42707676,82601.4870857513,6,7969.24072265625,-6.81552648544312,0.064135454595089,0.887462437152863,-0.0671710968017578,-0.0290277265012264,-9,64,1.00000321865082,29.9276752471924,6.21860647201538,35.8777770996094,23.4364986419678,6.89784479141235,36.3969535827637
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",268671.065015461,84300.9195509171,5,7301.3623046875,-6.28274059295654,0.00307013420388103,0.0268589165061712,0.0511207580566406,0.0373985543847084,-9,64,1.00000059604645,30.0105876922607,6.2089958190918,35.7607917785645,23.457498550415,6.89276027679443,36.4207878112793
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",268614.414537106,84332.759116477,5,7233.935546875,-6.66631364822388,0.0117313973605633,0.154444113373756,-0.0216159820556641,0.00557795818895102,-9,-8,1.00000071525574,30.0154438018799,6.20839405059814,35.7545127868652,23.4556560516357,6.89291429519653,36.4225540161133
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",269417.003562554,83614.5661129298,8,8335.0986328125,-9.07099151611328,0.0623998008668423,0.868427813053131,0.0170173645019531,0.053682766854763,-9,209,1.00001347064972,29.9316921234131,6.21686506271362,35.8626480102539,23.4747428894043,6.89235258102417,36.3748092651367
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",269420.261196855,83569.1646720095,8,8353.73828125,-9.25836563110352,0.0184467807412148,0.249805584549904,-0.0851669311523438,-0.011891913600266,-9,209,1.0000022649765,29.9285411834717,6.21720743179321,35.8681716918945,23.4735317230225,6.89240741729736,36.3731536865234
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",275558.0068175,91361.7816502218,5,10579.837890625,-15.3929567337036,0.318159490823746,4.43039751052856,-0.744434356689453,-0.301257789134979,-9,-81,1.0000958442688,30.2255039215088,6.16273212432861,35.5176010131836,23.8717021942139,6.89033126831055,36.3718070983887
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",275564.830236913,91403.9153205742,1,10566.1982421875,-14.2872638702393,0.124441668391228,1.70817589759827,0.0944976806640625,0.0639761686325073,605,-8,1.00004053115845,30.2274131774902,6.16247320175171,35.5174980163574,23.8692226409912,6.89080572128296,36.3735160827637
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",273686.652535423,91185.337978961,6,8777.3251953125,-5.89788770675659,0.0103109199553728,0.125793904066086,-0.0228805541992188,-0.00458534061908722,605,355,1.00000107288361,30.2495231628418,6.16732120513916,35.580192565918,23.7418785095215,6.88406658172607,36.442253112793
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",273684.473903699,91215.2361538737,6,8764.8984375,-7.09998750686646,0.203794628381729,2.80331826210022,-0.664348602294922,-0.0971424281597137,-9,282,1.00011050701141,30.2509956359863,6.16707181930542,35.5804100036621,23.740026473999,6.88435983657837,36.4425010681152
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",272349.575430397,86850.0916031705,8,9237.94140625,-10.2087459564209,0.105983935296535,1.43994700908661,-0.298202514648438,-0.0305413585156202,-9,282,1.00004243850708,30.0748596191406,6.18883943557739,35.5514755249023,23.7063884735107,6.8884973526001,36.3805694580078
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",272385.989076294,86830.3453513421,8,9281.2255859375,-11.1512279510498,0.0738345235586166,1.00500226020813,0.191047668457031,-0.0583141297101974,-9,282,1.00002324581146,30.0734901428223,6.1887526512146,35.5507049560547,23.7088279724121,6.8886547088623,36.3779067993164
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",283100.526913453,104879.018625848,8,10706.04296875,-12.9773635864258,0.0171752441674471,0.23977242410183,0.0256156921386719,-0.00232253829017282,605,137,1.00000047683716,30.3139533996582,6.14855718612671,35.5832862854004,23.8386840820312,6.89158248901367,36.2085494995117
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",283072.44716572,104858.905208515,8,10689.3271484375,-13.1809024810791,0.0272238068282604,0.370286405086517,0.0815467834472656,0.00373478839173913,-9,137,1.00000524520874,30.3135967254639,6.14885377883911,35.5846633911133,23.8381900787354,6.89142942428589,36.2108001708984
