"SPECIES_CD","LIFE_STAGE","PRES","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","SD_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Sum_Temp","Sum_DO","Sum_Sal","Win_Temp","Win_DO","Win_Sal"
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285709.415437531,114217.740287343,"8",8021.52001953125,-11.7842788696289,0.0886341407895088,1.19257199764252,-0.284275114536285,0.147032395005226,-13,-7,1.00007104873657,30.4576473236084,6.09337282180786,35.5358390808105,23.5993022918701,6.92132186889648,35.8520851135254
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286482.480938594,114058.723622866,"6",8843.357421875,-13.5735483169556,0.100687198340893,1.35529005527496,-0.189689606428146,0.0963852629065514,-13,-7,1.00006496906281,30.4541873931885,6.08902788162231,35.5358390808105,23.6635971069336,6.92365646362305,35.7499885559082
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286482.480938594,114058.723622866,"6",8843.357421875,-13.5735483169556,0.100687198340893,1.35529005527496,-0.189689606428146,0.0963852629065514,-13,-7,1.00006496906281,30.4541873931885,6.08902788162231,35.5358390808105,23.6635971069336,6.92365646362305,35.7499885559082
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286721.918397557,114235.303122565,"8",9005.8701171875,-21.1456260681152,0.773511528968811,10.2821798324585,1.99269902706146,0.607474029064178,402,-452,1.00156497955322,30.4558982849121,6.08662557601929,35.5358390808105,23.6738376617432,6.92669773101807,35.7217330932617
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286721.918397557,114235.303122565,"8",9005.8701171875,-21.1456260681152,0.773511528968811,10.2821798324585,1.99269902706146,0.607474029064178,402,-452,1.00156497955322,30.4558982849121,6.08662557601929,35.5358390808105,23.6738376617432,6.92669773101807,35.7217330932617
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286898.047349929,114862.371135515,"8",8926.986328125,-20.9228210449219,1.75361597537994,23.1205997467041,3.01847100257874,-1.47164702415466,402,-396,1.00601696968079,30.4629039764404,6.08308172225952,35.5358390808105,23.6642818450928,6.93218755722046,35.7092819213867
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286878.831101474,114876.649061699,"8",8900.7734375,-17.5001449584961,0.263597995042801,3.60512495040894,0.834121704101562,-0.128384500741959,1236,-229,1.00032794475555,30.4630908966064,6.08317518234253,35.5358390808105,23.6622982025146,6.93220996856689,35.7121925354004
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286111.713655223,113167.858445503,"8",8995.255859375,-12.5531921386719,0.0100187798961997,0.137638002634048,0.0161209106445312,0.00573420012369752,-13,-7,1,30.4440517425537,6.09562158584595,35.5358390808105,23.673469543457,6.90992450714111,35.798942565918
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286128.918185296,113153.566532799,"8",9019.3984375,-12.7644882202148,0.0948506295681,1.30453097820282,0.466499298810959,0.126582503318787,-13,-7,1.00004303455353,30.4438800811768,6.09552049636841,35.5358390808105,23.6753063201904,6.90995931625366,35.7965278625488
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286524.078447331,113694.510658626,"8",9034.544921875,-16.8373737335205,0.216016203165054,2.97136902809143,0.40055850148201,-0.0124872401356697,819,-173,1.00006794929504,30.4497222900391,6.09021663665771,35.5358390808105,23.6807670593262,6.91995811462402,35.7436561584473
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286524.078447331,113694.510658626,"8",9034.544921875,-16.8373737335205,0.216016203165054,2.97136902809143,0.40055850148201,-0.0124872401356697,819,-173,1.00006794929504,30.4497222900391,6.09021663665771,35.5358390808105,23.6807670593262,6.91995811462402,35.7436561584473
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285459.948764533,114033.360722158,"4",7893.02734375,-12.4778003692627,0.103092096745968,1.38972997665405,0.382469207048416,0.180341795086861,-13,-7,1.00005602836609,30.456241607666,6.09554386138916,35.5358390808105,23.5875816345215,6.91785335540771,35.8822860717773
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285444.906797479,114024.40253022,"4",7891.81396484375,-12.913459777832,0.185922905802727,2.551265001297,0.799057006835938,0.251509189605713,-13,-62,1.00011897087097,30.4562301635742,6.09564065933228,35.5358390808105,23.5866184234619,6.91772174835205,35.8841781616211
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285262.953269599,113350.790828888,"1",8355.9306640625,-8.58159637451172,0.297036111354828,4.12467813491821,-0.928462982177734,-0.647004187107086,402,159,1.00017905235291,30.448881149292,6.09985542297363,35.5358390808105,23.6028938293457,6.90673732757568,35.9046783447266
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285247.903385545,113342.940683625,"3",8356.7890625,-7.5615382194519,0.160827293992043,2.19294190406799,0.320762604475021,-0.0181184094399214,402,215,1.00011503696442,30.4488143920898,6.09997701644897,35.5358390808105,23.6022052764893,6.90649509429932,35.9066123962402
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268434.15936053,88685.3438406251,"1",4694.40673828125,-6.21399688720703,0.0286597907543182,0.392478585243225,-0.0612888298928738,0.0178603306412697,-13,-7,1.00000298023224,30.3120231628418,6.14749145507812,35.5828399658203,23.3693103790283,6.90594673156738,36.2812690734863
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268416.047122035,88677.4984016095,"1",4678.548828125,-6.34596157073975,0.0232716090977192,0.321309804916382,0.085393913090229,0.0144616803154349,-13,-7,1.00000202655792,30.3123989105225,6.14735651016235,35.5822525024414,23.3682975769043,6.90599632263184,36.2799186706543
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",273593.909877766,97873.6211177062,"5",5741.2802734375,-6.43465518951416,0.000687863619532436,0.00768622290343046,-0.000558853091206402,-0.000651139474939555,-13,-7,1,30.5052165985107,6.10892105102539,35.6256713867188,23.3758926391602,6.92440462112427,36.2741737365723
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",273619.06097969,97881.5122292385,"1",5764.20947265625,-6.43771839141846,0.0101150199770927,0.136045202612877,0.0493621788918972,0.0145123796537519,-13,-7,1,30.5045051574707,6.10944747924805,35.6248321533203,23.3778018951416,6.92443037033081,36.2779655456543
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274683.856082643,100331.124563948,"1",5412.2958984375,-4.90748977661133,0.106573700904846,1.46661102771759,0.320276290178299,0.0390425883233547,402,48,1.00003600120544,30.5117206573486,6.1159873008728,35.6274375915527,23.359395980835,6.9269814491272,36.3257369995117
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274646.625662616,100322.056896329,"3",5395.224609375,-4.04114437103271,0.0612500384449959,0.841197073459625,0.281360596418381,0.177147805690765,402,104,1.0000159740448,30.5130023956299,6.11519479751587,35.6302604675293,23.3564968109131,6.92689323425293,36.3216857910156
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",257677.38593415,74847.571120317,"1",5515.6455078125,-3.75732493400574,0.01011120993644,0.139504805207253,-0.0462808609008789,-0.00551388179883361,-13,48,1,30.4346046447754,6.12065505981445,35.5523986816406,23.7563133239746,6.89334011077881,36.1965866088867
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",257666.184381569,74870.7860219426,"1",5484.43212890625,-3.82359671592712,0.011058259755373,0.15031710267067,-0.0379657708108425,0.00287436693906784,-13,48,1,30.4358367919922,6.12054586410522,35.552547454834,23.7544841766357,6.89309740066528,36.198127746582
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263774.666766223,78892.3929648567,"1",8097.63623046875,-3.98966693878174,0.225666597485542,3.09623098373413,-0.0203847903758287,-0.087598443031311,402,104,1.00013697147369,30.1191501617432,6.18004941940308,35.5863189697266,23.7084846496582,6.88038873672485,36.3907890319824
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263744.305296285,78911.082767778,"4",8065.2099609375,-3.1397693157196,0.0563927516341209,0.774851977825165,-0.287418395280838,-0.190755501389503,402,159,1.00002098083496,30.1214542388916,6.17982196807861,35.5868148803711,23.7073879241943,6.87953281402588,36.3926048278809
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",264459.946013427,80373.3359026485,"4",6980.28564453125,-3.59539461135864,0.00895126257091761,0.112853802740574,0.0894575119018555,0.028337899595499,-13,104,1.00000095367432,30.1197967529297,6.18377780914307,35.5466537475586,23.5878791809082,6.91265344619751,36.4295692443848
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",264446.9491676,80347.7964769597,"4",7001.1435546875,-3.58709931373596,0.00412213802337646,0.0558739192783833,0.00868797302246094,0.00873474590480328,-13,104,1,30.1196575164795,6.18371677398682,35.5468215942383,23.5897769927979,6.91227054595947,36.4290733337402
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",264589.754458504,80661.9624604411,"4",6744.13330078125,-3.56131315231323,0.0690407678484917,0.955138981342316,0.073552131652832,-0.0758150368928909,-13,104,1.00001299381256,30.1206092834473,6.18462800979614,35.5466995239258,23.5661907196045,6.91678380966187,36.4344291687012
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",264567.467591402,80680.6886169708,"4",6715.84912109375,-3.37331652641296,0.0117571903392673,0.161599799990654,-0.0717487335205078,-0.0323188006877899,-13,104,1.00000095367432,30.1226215362549,6.18441534042358,35.546329498291,23.5648822784424,6.91671371459961,36.4352264404297
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",267040.593914438,81700.6642198903,"5",7800.92041015625,-4.09127330780029,0.00940677803009748,0.115651503205299,-0.0154857598245144,0.0235790703445673,-13,104,1.00000095367432,29.9809513092041,6.20758628845215,35.7528877258301,23.4800262451172,6.90686511993408,36.4023742675781
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",266996.32669103,81674.9685243761,"5",7807.28076171875,-4.10733318328857,0.00352371111512184,0.0452185310423374,0.0172977391630411,0.00394555693492293,-13,104,1,29.9835224151611,6.20713138580322,35.7469139099121,23.4818363189697,6.90762138366699,36.402946472168
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",273181.41728709,90454.7991436117,"5",8574.4931640625,-9.27288627624512,0.0105406399816275,0.109690800309181,-0.011089320294559,-0.0602105185389519,-13,-7,1.00000500679016,30.2275066375732,6.1716160774231,35.600269317627,23.7292385101318,6.85476970672607,36.4424133300781
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",273189.417912134,90467.0277458268,"5",8580.3505859375,-9.3077392578125,0.0319009982049465,0.449379801750183,-0.0212783794850111,0.00410715211182833,-13,-7,1,30.2277088165283,6.17157459259033,35.6000671386719,23.729850769043,6.8547306060791,36.4422492980957
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",280224.123221374,102446.608045954,"5",9589.23046875,-11.7681379318237,0.18724350631237,2.58282399177551,-1.50173997879028,-0.595521509647369,-13,-62,1.00029802322388,30.3363094329834,6.16493892669678,35.6162986755371,23.7385520935059,6.87686491012573,36.4516143798828
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",280238.128273932,102463.308257082,"1",9598.0166015625,-11.9652881622314,0.0736990496516228,0.926964521408081,-0.557502686977386,0.00309834000654519,-13,-62,1.00009799003601,30.3358154296875,6.16495847702026,35.6170539855957,23.7393188476562,6.87644100189209,36.4507064819336
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",279824.624890413,106122.176854082,"4",6916.20458984375,-11.1675796508789,0.0226422902196646,0.3110631108284,0.0034027099609375,0.00466064317151904,-13,-7,1,30.3922710418701,6.14814710617065,35.5613822937012,23.5286388397217,6.90862560272217,36.3253479003906
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",279806.385335152,106140.901896376,"4",6887.92041015625,-11.2818632125854,0.0151594402268529,0.213845402002335,0.0219573993235826,-0.000519236724358052,-13,-7,1,30.3930969238281,6.14788103103638,35.5607032775879,23.5257415771484,6.90909242630005,36.324275970459
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",278542.302341845,106677.426756104,"8",5406.31591796875,-4.81501579284668,0.139964699745178,1.92589795589447,-0.270256012678146,0.0977594628930092,-13,104,1.00006794929504,30.4334621429443,6.13376617431641,35.547492980957,23.3810291290283,6.92793083190918,36.2485504150391
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",278564.380820137,106690.848924246,"8",5420.10302734375,-4.59986972808838,0.171092092990875,2.37571811676025,-0.420211791992188,-0.110344097018242,402,104,1.00007104873657,30.4331092834473,6.13380908966064,35.547306060791,23.3819847106934,6.92787837982178,36.2494812011719
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",279178.92823786,107857.642426318,"3",5552.5439453125,-8.40396022796631,0.0730573013424873,1.00683903694153,-0.204498305916786,-0.0712413787841797,-13,-7,1.0000079870224,30.4329433441162,6.12660217285156,35.5390090942383,23.3690528869629,6.92924690246582,36.2580146789551
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",279195.040173183,107857.736955977,"3",5567.5439453125,-8.54805374145508,0.0631203725934029,0.865169703960419,0.298335999250412,0.107205003499985,-13,-7,1.00001299381256,30.4326190948486,6.12673997879028,35.5388793945312,23.3704395294189,6.92908191680908,36.2588081359863
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",269883.650534642,85665.1975663808,"1",7450.9814453125,-7.001549243927,0.371162891387939,5.14397382736206,0.239843398332596,0.352166414260864,402,-7,1.00014805793762,30.0521965026855,6.19987630844116,35.6957931518555,23.5497341156006,6.85813093185425,36.3892784118652
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",269842.183159852,85687.1400697949,"1",7414.4130859375,-5.18983840942383,0.241829201579094,3.32236409187317,1.28519594669342,0.479744613170624,819,104,1.00028705596924,30.0547580718994,6.1996111869812,35.6947555541992,23.5473709106445,6.85817384719849,36.3897514343262
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271181.874745161,87771.1358533101,"4",7686.65625,-9.5586462020874,0.0554508417844772,0.724718987941742,0.379978209733963,0.12062930315733,-13,-7,1.00003099441528,30.1467456817627,6.18443870544434,35.5944366455078,23.611234664917,6.87558937072754,36.4350929260254
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271213.114272853,87775.7303674246,"4",7719.58544921875,-9.35172176361084,0.0205974094569683,0.267643600702286,-0.111881300806999,-0.0318884290754795,-13,-7,1.00000298023224,30.1460800170898,6.18449306488037,35.5939750671387,23.6139163970947,6.87544584274292,36.4353866577148
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271789.302451101,91150.8109917414,"8",6896.61474609375,-6.5902247428894,0.423708707094193,5.85966682434082,0.410991698503494,0.0894499123096466,-13,-7,1.0002019405365,30.3064346313477,6.15629482269287,35.6865768432617,23.5426998138428,6.87555408477783,36.4330863952637
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",272094.674800804,91745.0866623083,"8",6955.15771484375,-5.3117880821228,0.281367599964142,3.9214129447937,-0.685976028442383,-0.197069302201271,-13,48,1.00012397766113,30.3252143859863,6.1519718170166,35.6784400939941,23.5436134338379,6.87916040420532,36.4168510437012
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",272113.536252351,91800.5754819525,"8",6952.3759765625,-4.41506767272949,0.177378997206688,2.38889098167419,0.777730882167816,0.240370005369186,402,104,1.00013101100922,30.3272361755371,6.15145874023438,35.6770439147949,23.5428485870361,6.87972354888916,36.4146347045898
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",272890.155721692,92120.4363605544,"1",7594.82763671875,-5.64185619354248,0.387822091579437,5.25793123245239,-0.79644387960434,0.450948685407639,402,48,1.00083994865417,30.3175392150879,6.15461111068726,35.6328506469727,23.6063079833984,6.87951135635376,36.421459197998
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",272845.678084677,92142.3532986591,"3",7541.54345703125,-5.40546274185181,0.371571511030197,5.16815280914307,0.820222914218903,0.496485203504562,402,48,1.00011003017426,30.3198928833008,6.15402317047119,35.6349296569824,23.6006145477295,6.88008213043213,36.4196090698242
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",267254.22256334,80731.3278718974,"4",8575.1337890625,-4.57260894775391,0.123311996459961,1.72701001167297,0.211090102791786,-0.0546975918114185,402,271,1.00003004074097,29.9465103149414,6.20569658279419,35.7360992431641,23.5306720733643,6.9120512008667,36.3355674743652
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",267217.784383163,80754.4110584164,"4",8532.7080078125,-4.37829065322876,0.100592501461506,1.3568149805069,0.428831100463867,0.0995954275131226,402,271,1.00004303455353,29.9490222930908,6.20561647415161,35.7341232299805,23.5296306610107,6.9121994972229,36.3394317626953
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",266986.762004526,80951.5619499805,"4",8223.6513671875,-5.80020904541016,0.0105696003884077,0.141048401594162,-0.00785636901855469,-0.00280270492658019,-13,48,1,29.9672737121582,6.20494556427002,35.7205390930176,23.5212898254395,6.91312980651855,36.3652305603027
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",266943.310986526,80964.6416938117,"4",8188.29638671875,-5.70304918289185,0.0220391098409891,0.306140393018723,0.0400066412985325,-0.0047049350105226,-13,48,1.00000095367432,29.9702186584473,6.20471334457397,35.7170639038086,23.5209884643555,6.91346311569214,36.3681335449219
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",279660.949278211,104672.192394282,"4",7485.9814453125,-6.42202806472778,0.129083096981049,1.81807398796082,-0.225440993905067,-0.15819239616394,-13,104,1.00001895427704,30.3746662139893,6.15806436538696,35.587646484375,23.5931415557861,6.89332818984985,36.3872337341309
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",279660.949278211,104672.192394282,"4",7485.9814453125,-6.42202806472778,0.129083096981049,1.81807398796082,-0.225440993905067,-0.15819239616394,-13,104,1.00001895427704,30.3746662139893,6.15806436538696,35.587646484375,23.5931415557861,6.89332818984985,36.3872337341309
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",265351.009548149,77191.709404589,"8",10450.0224609375,-14.7654657363892,0.116388902068138,1.52501797676086,-0.687820374965668,-0.20935820043087,402,-173,1.00010001659393,30.015474319458,6.18201971054077,35.5579643249512,23.7855453491211,6.92825651168823,36.1946716308594
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",265385.191473592,77219.5663728623,"8",10434.5205078125,-15.3438453674316,0.163826406002045,2.26455807685852,0.0771446228027344,-0.196996301412582,-13,-229,1.00007295608521,30.0142822265625,6.18213224411011,35.5570678710938,23.7831497192383,6.92871236801147,36.1946830749512
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",266064.168435766,78317.2801225856,"6",9700.0986328125,-8.10119342803955,0.251548290252686,3.30974793434143,-1.18676602840424,-0.276100605726242,-13,48,1.000373005867,29.9915733337402,6.18776655197144,35.5480690002441,23.7050342559814,6.93188714981079,36.2342910766602
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",266086.359358748,78319.6029420813,"6",9703.3828125,-6.88699388504028,0.308692514896393,4.30097198486328,0.281749695539474,0.247669205069542,402,104,1.00005304813385,29.9907283782959,6.18781280517578,35.5483245849609,23.7043647766113,6.93205165863037,36.2331924438477
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274221.758578447,88650.333214116,"8",10362.1484375,-13.0999622344971,0.157235994935036,2.14724111557007,0.193500503897667,-0.0259253401309252,-13,-7,1.00009202957153,30.1279754638672,6.17803049087524,35.5319442749023,23.8692207336426,6.85140562057495,36.3647842407227
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274191.433628642,88663.4610889484,"8",10325.935546875,-11.6217079162598,0.21766009926796,3.01620888710022,-0.078125,-0.100177101790905,402,-7,1.00010395050049,30.1288433074951,6.17818546295166,35.5326843261719,23.8669891357422,6.8511905670166,36.3670768737793
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274134.473436666,88752.8803241863,"8",10235.7275390625,-10.8956832885742,0.0875279232859612,1.1219630241394,0.0543670691549778,0.084927961230278,-13,48,1.00004005432129,30.1325073242188,6.1784782409668,35.5345687866211,23.8635635375977,6.84973287582397,36.3727264404297
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",275113.176177451,90119.7092827996,"8",10648.2548828125,-9.0715856552124,0.121586203575134,1.55998301506042,0.441261291503906,0.266528606414795,402,104,1.00018799304962,30.1718597412109,6.17275714874268,35.5263175964355,23.9292945861816,6.83616876602173,36.3513450622559
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282720.889082659,103381.134328771,"5",10946.1494140625,-25.5758209228516,0.139084294438362,1.91613900661469,0.631256103515625,0.312536597251892,-13,-507,1.00006294250488,30.2875728607178,6.15506458282471,35.6504592895508,23.882776260376,6.85792970657349,36.241325378418
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282703.879541989,103362.197383508,"5",10939.43359375,-25.6534481048584,0.156977698206902,2.18401908874512,0.342727690935135,0.190106004476547,-13,-507,1.00003695487976,30.2873001098633,6.1552414894104,35.6511917114258,23.8828163146973,6.85753011703491,36.2426872253418
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282715.533894731,103433.168993035,"5",10920.4384765625,-24.2639350891113,0.144643306732178,1.99466097354889,-0.652938783168793,-0.329183787107468,-13,-452,1.00006604194641,30.2880535125732,6.15518426895142,35.650276184082,23.880765914917,6.85803079605103,36.2421989440918
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282743.698543552,103439.988223417,"5",10946.296875,-24.8294849395752,0.151878505945206,2.09689593315125,-0.0212936401367188,0.0237285308539867,-13,-452,1.00006902217865,30.2883224487305,6.15479135513306,35.6489944458008,23.8817386627197,6.85873365402222,36.2392578125
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268202.42707676,82601.4870857513,"6",7969.240234375,-6.81552648544312,0.0641354471445084,0.887462377548218,-0.0671710968017578,-0.0290277302265167,-13,48,1.00000298023224,29.9276809692383,6.21860647201538,35.9036445617676,23.4364986419678,6.88394451141357,36.394603729248
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268191.257690984,82615.8320132224,"6",7948.02734375,-6.52853536605835,0.0547804310917854,0.73117607831955,-0.265695601701736,-0.115060202777386,-13,48,1.00001096725464,29.929536819458,6.2184362411499,35.9008903503418,23.4364700317383,6.88409852981567,36.3957328796387
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268671.065015461,84300.9195509171,"5",7299.291015625,-6.28274059295654,0.00307013397105038,0.0268589202314615,0.0511207617819309,0.0373985506594181,-13,48,1.00000095367432,30.0105895996094,6.2089958190918,35.7880706787109,23.457498550415,6.87378644943237,36.4130630493164
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268614.414537106,84332.759116477,"5",7231.86474609375,-6.66631364822388,0.011731400154531,0.154444098472595,-0.0216159801930189,0.00557795818895102,-13,-7,1.00000095367432,30.0154457092285,6.20839405059814,35.7824516296387,23.4556560516357,6.87428951263428,36.4142227172852
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",269420.261196855,83569.1646720095,"8",8351.6669921875,-9.25836563110352,0.0184467807412148,0.249805599451065,-0.0851669311523438,-0.0118919098749757,-13,159,1.00000202655792,29.9285430908203,6.21720743179321,35.8875427246094,23.4735317230225,6.87036991119385,36.3765487670898
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",269417.003562554,83614.5661129298,"8",8333.02734375,-9.07099151611328,0.0623998008668423,0.868427813053131,0.0170173607766628,0.0536827705800533,-13,159,1.00001299381256,29.9316959381104,6.21686506271362,35.8822822570801,23.4747428894043,6.87025451660156,36.3779525756836
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",275564.830236913,91403.9153205742,"1",10565.990234375,-14.2872638702393,0.12444169819355,1.70817601680756,0.0944976806640625,0.0639761686325073,402,-7,1.00004100799561,30.2274131774902,6.16247320175171,35.5318260192871,23.8692226409912,6.8685564994812,36.3854331970215
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",275558.0068175,91361.7816502218,"1",10579.6298828125,-15.3929567337036,0.318159490823746,4.43039798736572,-0.744434416294098,-0.301257789134979,-13,-62,1.00009596347809,30.2255039215088,6.16273212432861,35.5316009521484,23.8717021942139,6.86757469177246,36.3839225769043
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",273686.652535423,91185.337978961,"6",8777.1171875,-5.89788770675659,0.0103109199553728,0.125793904066086,-0.0228805504739285,-0.00458534108474851,402,271,1.00000095367432,30.2495212554932,6.16732120513916,35.5904083251953,23.7418785095215,6.85897827148438,36.4364814758301
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",273684.473903699,91215.2361538737,"6",8764.6904296875,-7.09998750686646,0.203794598579407,2.80331802368164,-0.664348602294922,-0.0971424281597137,-13,215,1.00011098384857,30.2509956359863,6.16707181930542,35.5907745361328,23.740026473999,6.85947608947754,36.4366416931152
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",272385.989076294,86830.3453513421,"8",9281.017578125,-11.1512279510498,0.0738345235586166,1.00500202178955,0.191047698259354,-0.0583141297101974,-13,215,1.00002300739288,30.0734920501709,6.1887526512146,35.5652885437012,23.7088279724121,6.87941408157349,36.3911628723145
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",272349.575430397,86850.0916031705,"8",9237.732421875,-10.2087459564209,0.105983898043633,1.43994700908661,-0.298202514648438,-0.0305413603782654,-13,215,1.00004196166992,30.0748596191406,6.18883943557739,35.5660705566406,23.7063884735107,6.87908887863159,36.393196105957
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",283072.44716572,104858.905208515,"8",10688.11328125,-13.1809024810791,0.0272238105535507,0.370286405086517,0.0815467834472656,0.00373478792607784,-13,104,1.00000500679016,30.3135986328125,6.14885377883911,35.6061973571777,23.8381900787354,6.87833690643311,36.2137336730957
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",283100.526913453,104879.018625848,"8",10704.8291015625,-12.9773635864258,0.0171752404421568,0.239772394299507,0.0256156902760267,-0.00232253805734217,402,104,1,30.3139553070068,6.14855718612671,35.6050758361816,23.8386840820312,6.87878751754761,36.2114753723145
